lr-AdamW,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
,5189,1.1664578914642334,43,,,,,,,,,
0.001,5199,,,,,,,,,,,
,5199,0.981741726398468,43,,,,,,,,,
0.001,5209,,,,,,,,,,,
,5209,1.0665459632873535,43,,,,,,,,,
0.001,5219,,,,,,,,,,,
,5219,1.0944793224334717,43,,,,,,,,,
,5219,,43,0.9473103880882263,30.327869415283203,9.304386138916016,2.281790018081665,18.74169158935547,,,,
0.001,5229,,,,,,,,,,,
,5229,1.2997403144836426,43,,,,,,,,,
0.001,5239,,,,,,,,,,,
,5239,1.0861424207687378,43,,,,,,,,,
0.001,5249,,,,,,,,,,,
,5249,1.1326274871826172,43,,,,,,,,,
0.001,5259,,,,,,,,,,,
,5259,1.2235863208770752,43,,,,,,,,,
0.001,5269,,,,,,,,,,,
,5269,1.13192617893219,43,,,,,,,,,
0.001,5279,,,,,,,,,,,
,5279,1.219234585762024,43,,,,,,,,,
,5279,,43,0.9788948893547058,31.457687377929688,12.494462013244629,1.860877275466919,17.10234832763672,,,,
,5279,,43,,,,,,35.75309371948242,11.41234302520752,3.384737730026245,20.956012725830078
0.001,5289,,,,,,,,,,,
,5289,1.1741142272949219,44,,,,,,,,,
0.001,5299,,,,,,,,,,,
,5299,1.1531546115875244,44,,,,,,,,,
0.001,5309,,,,,,,,,,,
,5309,1.1101018190383911,44,,,,,,,,,
0.001,5319,,,,,,,,,,,
,5319,1.2011295557022095,44,,,,,,,,,
0.001,5329,,,,,,,,,,,
,5329,1.1805751323699951,44,,,,,,,,,
0.001,5339,,,,,,,,,,,
,5339,1.0914901494979858,44,,,,,,,,,
,5339,,44,0.8802874088287354,27.913158416748047,8.21887493133545,2.5033230781555176,17.190961837768555,,,,
0.001,5349,,,,,,,,,,,
,5349,1.009252905845642,44,,,,,,,,,
0.001,5359,,,,,,,,,,,
,5359,1.1466615200042725,44,,,,,,,,,
0.001,5369,,,,,,,,,,,
,5369,1.3339059352874756,44,,,,,,,,,
0.001,5379,,,,,,,,,,,
,5379,1.3411979675292969,44,,,,,,,,,
0.001,5389,,,,,,,,,,,
,5389,1.2556638717651367,44,,,,,,,,,
0.001,5399,,,,,,,,,,,
,5399,1.1431148052215576,44,,,,,,,,,
,5399,,44,0.9742303490638733,30.615861892700195,11.076650619506836,2.1488702297210693,17.39034080505371,,,,
,5399,,44,,,,,,35.727176666259766,11.359848022460938,3.3724117279052734,20.994916915893555
0.001,5409,,,,,,,,,,,
,5409,1.190762996673584,45,,,,,,,,,
0.001,5419,,,,,,,,,,,
,5419,1.0993467569351196,45,,,,,,,,,
0.001,5429,,,,,,,,,,,
,5429,1.1387920379638672,45,,,,,,,,,
0.001,5439,,,,,,,,,,,
,5439,1.112168788909912,45,,,,,,,,,
0.001,5449,,,,,,,,,,,
,5449,1.0433886051177979,45,,,,,,,,,
0.001,5459,,,,,,,,,,,
,5459,1.1768996715545654,45,,,,,,,,,
,5459,,45,0.900270938873291,29.530349731445312,10.74435043334961,1.617190957069397,17.168807983398438,,,,
0.001,5469,,,,,,,,,,,
,5469,1.158914566040039,45,,,,,,,,,
0.001,5479,,,,,,,,,,,
,5479,0.9066454768180847,45,,,,,,,,,
0.001,5489,,,,,,,,,,,
,5489,1.106368899345398,45,,,,,,,,,
0.001,5499,,,,,,,,,,,
,5499,1.0475716590881348,45,,,,,,,,,
0.001,5509,,,,,,,,,,,
,5509,1.13958740234375,45,,,,,,,,,
0.001,5519,,,,,,,,,,,
,5519,0.9336293339729309,45,,,,,,,,,
,5519,,45,0.8273236155509949,26.207355499267578,7.111209392547607,2.281790018081665,16.814355850219727,,,,
,5519,,45,,,,,,35.03168869018555,11.005786895751953,3.3893635272979736,20.636539459228516
0.001,5529,,,,,,,,,,,
,5529,0.9539637565612793,46,,,,,,,,,
0.001,5539,,,,,,,,,,,
,5539,1.1031767129898071,46,,,,,,,,,
0.001,5549,,,,,,,,,,,
,5549,1.244960904121399,46,,,,,,,,,
0.001,5559,,,,,,,,,,,
,5559,1.065868616104126,46,,,,,,,,,
0.001,5569,,,,,,,,,,,
,5569,1.002365231513977,46,,,,,,,,,
0.001,5579,,,,,,,,,,,
,5579,1.0865041017532349,46,,,,,,,,,
,5579,,46,0.8697981834411621,28.356225967407227,8.506867408752441,2.1488702297210693,17.70048713684082,,,,
0.001,5589,,,,,,,,,,,
,5589,1.0600645542144775,46,,,,,,,,,
0.001,5599,,,,,,,,,,,
,5599,1.050074815750122,46,,,,,,,,,
0.001,5609,,,,,,,,,,,
,5609,1.0392820835113525,46,,,,,,,,,
0.001,5619,,,,,,,,,,,
,5619,1.0480690002441406,46,,,,,,,,,
0.001,5629,,,,,,,,,,,
,5629,0.9910820722579956,46,,,,,,,,,
0.001,5639,,,,,,,,,,,
,5639,1.3117139339447021,46,,,,,,,,,
,5639,,46,0.9629038572311401,30.505094528198242,11.32033634185791,1.8387240171432495,17.34603500366211,,,,
,5639,,46,,,,,,33.13556671142578,9.779847145080566,3.4801478385925293,19.875572204589844
0.001,5649,,,,,,,,,,,
,5649,1.0593985319137573,47,,,,,,,,,
0.001,5659,,,,,,,,,,,
,5659,1.405193567276001,47,,,,,,,,,
0.001,5669,,,,,,,,,,,
,5669,1.1042969226837158,47,,,,,,,,,
0.001,5679,,,,,,,,,,,
,5679,1.1949467658996582,47,,,,,,,,,
0.001,5689,,,,,,,,,,,
,5689,1.1233865022659302,47,,,,,,,,,
0.001,5699,,,,,,,,,,,
,5699,1.0367844104766846,47,,,,,,,,,
,5699,,47,0.9336305856704712,28.75498390197754,7.089056491851807,2.724855899810791,18.941072463989258,,,,
0.001,5709,,,,,,,,,,,
,5709,1.162560224533081,47,,,,,,,,,
0.001,5719,,,,,,,,,,,
,5719,1.033970832824707,47,,,,,,,,,
0.001,5729,,,,,,,,,,,
,5729,1.0737649202346802,47,,,,,,,,,
0.001,5739,,,,,,,,,,,
,5739,1.1022789478302002,47,,,,,,,,,
0.001,5749,,,,,,,,,,,
,5749,1.1061087846755981,47,,,,,,,,,
0.001,5759,,,,,,,,,,,
,5759,0.9875279068946838,47,,,,,,,,,
,5759,,47,0.9309095740318298,29.24235725402832,6.6681437492370605,2.9685423374176025,19.605670928955078,,,,
,5759,,47,,,,,,34.49445724487305,10.83622932434082,3.4737162590026855,20.184511184692383
0.001,5769,,,,,,,,,,,
,5769,1.0598502159118652,48,,,,,,,,,
0.001,5779,,,,,,,,,,,
,5779,0.9504382610321045,48,,,,,,,,,
0.001,5789,,,,,,,,,,,
,5789,0.913095235824585,48,,,,,,,,,
0.001,5799,,,,,,,,,,,
,5799,1.0663642883300781,48,,,,,,,,,
0.001,5809,,,,,,,,,,,
,5809,1.042957067489624,48,,,,,,,,,
0.001,5819,,,,,,,,,,,
,5819,1.0684125423431396,48,,,,,,,,,
,5819,,48,0.8848127722740173,27.868852615356445,8.750554084777832,2.326096534729004,16.79220199584961,,,,
0.001,5829,,,,,,,,,,,
,5829,1.0479698181152344,48,,,,,,,,,
0.001,5839,,,,,,,,,,,
,5839,1.0723142623901367,48,,,,,,,,,
0.001,5849,,,,,,,,,,,
,5849,1.0669068098068237,48,,,,,,,,,
0.001,5859,,,,,,,,,,,
,5859,1.0312309265136719,48,,,,,,,,,
0.001,5869,,,,,,,,,,,
,5869,0.9605323672294617,48,,,,,,,,,
0.001,5879,,,,,,,,,,,
,5879,1.0242377519607544,48,,,,,,,,,
,5879,,48,0.865205705165863,26.8719539642334,8.24102783203125,2.1267168521881104,16.504209518432617,,,,
,5879,,48,,,,,,32.84811782836914,9.806371688842773,3.3548476696014404,19.686899185180664
0.001,5889,,,,,,,,,,,
,5889,1.0382200479507446,49,,,,,,,,,
0.001,5899,,,,,,,,,,,
,5899,1.0450749397277832,49,,,,,,,,,
0.001,5909,,,,,,,,,,,
,5909,1.068786859512329,49,,,,,,,,,
0.001,5919,,,,,,,,,,,
,5919,1.1429145336151123,49,,,,,,,,,
0.001,5929,,,,,,,,,,,
,5929,0.9671823978424072,49,,,,,,,,,
0.001,5939,,,,,,,,,,,
,5939,1.0599490404129028,49,,,,,,,,,
,5939,,49,0.8684167861938477,26.960567474365234,5.427558898925781,2.791315793991089,18.74169158935547,,,,
0.001,5949,,,,,,,,,,,
,5949,0.9400782585144043,49,,,,,,,,,
0.001,5959,,,,,,,,,,,
,5959,1.0009410381317139,49,,,,,,,,,
0.001,5969,,,,,,,,,,,
,5969,1.1404964923858643,49,,,,,,,,,
0.001,5979,,,,,,,,,,,
,5979,1.011684775352478,49,,,,,,,,,
0.001,5989,,,,,,,,,,,
,5989,1.0446655750274658,49,,,,,,,,,
0.001,5999,,,,,,,,,,,
,5999,1.1035926342010498,49,,,,,,,,,
,5999,,49,0.8436282873153687,25.498449325561523,5.671245098114014,3.212228536605835,16.614974975585938,,,,
,5999,,49,,,,,,33.11712646484375,9.701770782470703,3.5260345935821533,19.889320373535156
0.001,6009,,,,,,,,,,,
,6009,1.086942195892334,50,,,,,,,,,
0.001,6019,,,,,,,,,,,
,6019,1.1402771472930908,50,,,,,,,,,
0.001,6029,,,,,,,,,,,
,6029,1.0509445667266846,50,,,,,,,,,
0.001,6039,,,,,,,,,,,
,6039,1.042952060699463,50,,,,,,,,,
0.001,6049,,,,,,,,,,,
,6049,0.9913885593414307,50,,,,,,,,,
0.001,6059,,,,,,,,,,,
,6059,1.0934170484542847,50,,,,,,,,,
,6059,,50,0.9443747401237488,28.75498390197754,9.481613159179688,2.1045634746551514,17.168807983398438,,,,
0.001,6069,,,,,,,,,,,
,6069,1.0168941020965576,50,,,,,,,,,
0.001,6079,,,,,,,,,,,
,6079,0.991511881351471,50,,,,,,,,,
0.001,6089,,,,,,,,,,,
,6089,1.0818228721618652,50,,,,,,,,,
0.001,6099,,,,,,,,,,,
,6099,1.1396169662475586,50,,,,,,,,,
0.001,6109,,,,,,,,,,,
,6109,1.0586540699005127,50,,,,,,,,,
0.001,6119,,,,,,,,,,,
,6119,1.1340383291244507,50,,,,,,,,,
,6119,,50,0.8783035278320312,26.384580612182617,5.4940185546875,3.278688430786133,17.611873626708984,,,,
,6119,,50,,,,,,33.71238708496094,10.319585800170898,3.507615327835083,19.88518524169922
0.001,6129,,,,,,,,,,,
,6129,1.0875482559204102,51,,,,,,,,,
0.001,6139,,,,,,,,,,,
,6139,1.069441318511963,51,,,,,,,,,
0.001,6149,,,,,,,,,,,
,6149,1.0729844570159912,51,,,,,,,,,
0.001,6159,,,,,,,,,,,
,6159,1.0136892795562744,51,,,,,,,,,
0.001,6169,,,,,,,,,,,
,6169,0.9330387115478516,51,,,,,,,,,
0.001,6179,,,,,,,,,,,
,6179,1.1214160919189453,51,,,,,,,,,
,6179,,51,0.8728494644165039,26.539653778076172,5.250332355499268,3.190075397491455,18.099246978759766,,,,
0.001,6189,,,,,,,,,,,
,6189,1.1277952194213867,51,,,,,,,,,
0.001,6199,,,,,,,,,,,
,6199,0.922481894493103,51,,,,,,,,,
0.001,6209,,,,,,,,,,,
,6209,1.1205592155456543,51,,,,,,,,,
0.001,6219,,,,,,,,,,,
,6219,1.1046468019485474,51,,,,,,,,,
0.001,6229,,,,,,,,,,,
,6229,1.0848498344421387,51,,,,,,,,,
0.001,6239,,,,,,,,,,,
,6239,1.1696432828903198,51,,,,,,,,,
,6239,,51,0.9477556943893433,27.093486785888672,5.338945388793945,3.278688430786133,18.475852966308594,,,,
,6239,,51,,,,,,32.8786506652832,9.853292465209961,3.491854190826416,19.533504486083984
0.001,6249,,,,,,,,,,,
,6249,0.9711350202560425,52,,,,,,,,,
0.001,6259,,,,,,,,,,,
,6259,0.9851332902908325,52,,,,,,,,,
0.001,6269,,,,,,,,,,,
,6269,1.0251201391220093,52,,,,,,,,,
0.001,6279,,,,,,,,,,,
,6279,1.0703450441360474,52,,,,,,,,,
0.001,6289,,,,,,,,,,,
,6289,1.1001964807510376,52,,,,,,,,,
0.001,6299,,,,,,,,,,,
,6299,1.2536019086837769,52,,,,,,,,,
,6299,,52,0.9286080002784729,28.112539291381836,7.6207356452941895,2.6362428665161133,17.855560302734375,,,,
0.001,6309,,,,,,,,,,,
,6309,1.1898696422576904,52,,,,,,,,,
0.001,6319,,,,,,,,,,,
,6319,0.9289237260818481,52,,,,,,,,,
0.001,6329,,,,,,,,,,,
,6329,1.169421672821045,52,,,,,,,,,
0.001,6339,,,,,,,,,,,
,6339,1.0335628986358643,52,,,,,,,,,
0.001,6349,,,,,,,,,,,
,6349,1.0263638496398926,52,,,,,,,,,
0.001,6359,,,,,,,,,,,
,6359,1.154467225074768,52,,,,,,,,,
,6359,,52,0.9035730957984924,28.33407211303711,9.304386138916016,1.9716438055038452,17.058042526245117,,,,
,6359,,52,,,,,,34.2525520324707,10.610733032226562,3.5314040184020996,20.110416412353516
0.001,6369,,,,,,,,,,,
,6369,0.957384467124939,53,,,,,,,,,
0.001,6379,,,,,,,,,,,
,6379,1.048545241355896,53,,,,,,,,,
0.001,6389,,,,,,,,,,,
,6389,1.120762586593628,53,,,,,,,,,
0.001,6399,,,,,,,,,,,
,6399,1.05085027217865,53,,,,,,,,,
0.001,6409,,,,,,,,,,,
,6409,1.0671067237854004,53,,,,,,,,,
0.001,6419,,,,,,,,,,,
,6419,1.1025819778442383,53,,,,,,,,,
,6419,,53,0.9868870973587036,30.726627349853516,11.253876686096191,1.4178112745285034,18.05493927001953,,,,
0.001,6429,,,,,,,,,,,
,6429,1.0913641452789307,53,,,,,,,,,
0.001,6439,,,,,,,,,,,
,6439,0.9689959287643433,53,,,,,,,,,
0.001,6449,,,,,,,,,,,
,6449,1.0726239681243896,53,,,,,,,,,
0.001,6459,,,,,,,,,,,
,6459,1.042076826095581,53,,,,,,,,,
0.001,6469,,,,,,,,,,,
,6469,1.0211517810821533,53,,,,,,,,,
0.001,6479,,,,,,,,,,,
,6479,0.9982978105545044,53,,,,,,,,,
,6479,,53,0.8917440176010132,27.558706283569336,7.31058931350708,2.4590163230895996,17.789100646972656,,,,
,6479,,53,,,,,,33.15708923339844,9.908161163330078,3.4449996948242188,19.803930282592773
0.001,6489,,,,,,,,,,,
,6489,1.121566653251648,54,,,,,,,,,
0.001,6499,,,,,,,,,,,
,6499,0.9538493156433105,54,,,,,,,,,
0.001,6509,,,,,,,,,,,
,6509,1.0119364261627197,54,,,,,,,,,
0.001,6519,,,,,,,,,,,
,6519,1.0459840297698975,54,,,,,,,,,
0.001,6529,,,,,,,,,,,
,6529,1.0534205436706543,54,,,,,,,,,
0.001,6539,,,,,,,,,,,
,6539,1.0385539531707764,54,,,,,,,,,
,6539,,54,0.8299894332885742,25.03322982788086,6.978289604187012,2.0602569580078125,15.994683265686035,,,,
0.001,6549,,,,,,,,,,,
,6549,0.9808715581893921,54,,,,,,,,,
0.001,6559,,,,,,,,,,,
,6559,1.1519581079483032,54,,,,,,,,,
0.001,6569,,,,,,,,,,,
,6569,1.0972901582717896,54,,,,,,,,,
0.001,6579,,,,,,,,,,,
,6579,1.1946953535079956,54,,,,,,,,,
0.001,6589,,,,,,,,,,,
,6589,1.1255731582641602,54,,,,,,,,,
0.001,6599,,,,,,,,,,,
,6599,0.9109949469566345,54,,,,,,,,,
,6599,,54,0.9044824838638306,27.315019607543945,7.842268466949463,2.259636640548706,17.213115692138672,,,,
,6599,,54,,,,,,32.905784606933594,10.02862548828125,3.4681127071380615,19.40904426574707
0.001,6609,,,,,,,,,,,
,6609,0.9959352016448975,55,,,,,,,,,
0.001,6619,,,,,,,,,,,
,6619,1.165449857711792,55,,,,,,,,,
0.001,6629,,,,,,,,,,,
,6629,1.1656337976455688,55,,,,,,,,,
0.001,6639,,,,,,,,,,,
,6639,0.8823009133338928,55,,,,,,,,,
0.001,6649,,,,,,,,,,,
,6649,0.9472153186798096,55,,,,,,,,,
0.001,6659,,,,,,,,,,,
,6659,1.1505250930786133,55,,,,,,,,,
,6659,,55,1.049910306930542,31.302614212036133,10.855117797851562,2.4147098064422607,18.032787322998047,,,,
0.001,6669,,,,,,,,,,,
,6669,1.1034817695617676,55,,,,,,,,,
0.001,6679,,,,,,,,,,,
,6679,1.0874651670455933,55,,,,,,,,,
0.001,6689,,,,,,,,,,,
,6689,0.9552765488624573,55,,,,,,,,,
0.001,6699,,,,,,,,,,,
,6699,1.0788308382034302,55,,,,,,,,,
0.001,6709,,,,,,,,,,,
,6709,1.1204099655151367,55,,,,,,,,,
0.001,6719,,,,,,,,,,,
,6719,1.0610829591751099,55,,,,,,,,,
,6719,,55,0.9250108003616333,28.555604934692383,10.832963943481445,1.6614975929260254,16.06114387512207,,,,
,6719,,55,,,,,,33.0529670715332,10.024169921875,3.585387706756592,19.443408966064453
0.001,6729,,,,,,,,,,,
,6729,1.1345468759536743,56,,,,,,,,,
0.001,6739,,,,,,,,,,,
,6739,0.9256166219711304,56,,,,,,,,,
0.001,6749,,,,,,,,,,,
,6749,1.0923588275909424,56,,,,,,,,,
0.001,6759,,,,,,,,,,,
,6759,1.01436185836792,56,,,,,,,,,
0.001,6769,,,,,,,,,,,
,6769,1.0109846591949463,56,,,,,,,,,
0.001,6779,,,,,,,,,,,
,6779,0.9974993467330933,56,,,,,,,,,
,6779,,56,0.8751600980758667,26.42888832092285,6.756756782531738,2.3925564289093018,17.27957534790039,,,,
0.001,6789,,,,,,,,,,,
,6789,1.0238670110702515,56,,,,,,,,,
0.001,6799,,,,,,,,,,,
,6799,0.9837748408317566,56,,,,,,,,,
0.001,6809,,,,,,,,,,,
,6809,1.0590077638626099,56,,,,,,,,,
0.001,6819,,,,,,,,,,,
,6819,0.958716869354248,56,,,,,,,,,
0.001,6829,,,,,,,,,,,
,6829,1.1059231758117676,56,,,,,,,,,
0.001,6839,,,,,,,,,,,
,6839,0.9909727573394775,56,,,,,,,,,
,6839,,56,0.8555884957313538,26.49534797668457,7.266282558441162,2.5919361114501953,16.637128829956055,,,,
,6839,,56,,,,,,32.22649002075195,9.672490119934082,3.3879871368408203,19.166011810302734
0.001,6849,,,,,,,,,,,
,6849,0.8991020917892456,57,,,,,,,,,
0.001,6859,,,,,,,,,,,
,6859,1.165175437927246,57,,,,,,,,,
0.001,6869,,,,,,,,,,,
,6869,1.0540193319320679,57,,,,,,,,,
0.001,6879,,,,,,,,,,,
,6879,1.1447196006774902,57,,,,,,,,,
0.001,6889,,,,,,,,,,,
,6889,0.9122307300567627,57,,,,,,,,,
0.001,6899,,,,,,,,,,,
,6899,1.0412074327468872,57,,,,,,,,,
,6899,,57,0.8473646640777588,26.716880798339844,6.889676570892334,2.680549383163452,17.14665412902832,,,,
0.001,6909,,,,,,,,,,,
,6909,0.9130796194076538,57,,,,,,,,,
0.001,6919,,,,,,,,,,,
,6919,1.0828925371170044,57,,,,,,,,,
0.001,6929,,,,,,,,,,,
,6929,0.8953707218170166,57,,,,,,,,,
0.001,6939,,,,,,,,,,,
,6939,0.8438248038291931,57,,,,,,,,,
0.001,6949,,,,,,,,,,,
,6949,1.0050941705703735,57,,,,,,,,,
0.001,6959,,,,,,,,,,,
,6959,1.078972578048706,57,,,,,,,,,
,6959,,57,0.9059842228889465,28.201152801513672,10.10190486907959,1.7501107454299927,16.349136352539062,,,,
,6959,,57,,,,,,31.45444679260254,8.895413398742676,3.4186620712280273,19.140371322631836
0.001,6969,,,,,,,,,,,
,6969,1.1068401336669922,58,,,,,,,,,
0.001,6979,,,,,,,,,,,
,6979,1.068472146987915,58,,,,,,,,,
0.001,6989,,,,,,,,,,,
,6989,1.0296380519866943,58,,,,,,,,,
0.001,6999,,,,,,,,,,,
,6999,0.9771835803985596,58,,,,,,,,,
0.001,7009,,,,,,,,,,,
,7009,0.8905783295631409,58,,,,,,,,,
0.001,7019,,,,,,,,,,,
,7019,1.1373701095581055,58,,,,,,,,,
,7019,,58,0.9245989918708801,27.625165939331055,6.690296649932861,3.0571556091308594,17.877714157104492,,,,
0.001,7029,,,,,,,,,,,
,7029,1.1238586902618408,58,,,,,,,,,
0.001,7039,,,,,,,,,,,
,7039,1.2153021097183228,58,,,,,,,,,
0.001,7049,,,,,,,,,,,
,7049,1.018603801727295,58,,,,,,,,,
0.001,7059,,,,,,,,,,,
,7059,1.3634471893310547,58,,,,,,,,,
0.001,7069,,,,,,,,,,,
,7069,1.1900084018707275,58,,,,,,,,,
0.001,7079,,,,,,,,,,,
,7079,1.2933897972106934,58,,,,,,,,,
,7079,,58,1.0051230192184448,30.10633659362793,11.010190963745117,1.6836508512496948,17.412494659423828,,,,
,7079,,58,,,,,,33.60066223144531,10.225687980651855,3.5461385250091553,19.82883644104004
0.001,7089,,,,,,,,,,,
,7089,1.2308450937271118,59,,,,,,,,,
0.001,7099,,,,,,,,,,,
,7099,1.0873768329620361,59,,,,,,,,,
0.001,7109,,,,,,,,,,,
,7109,1.3641583919525146,59,,,,,,,,,
0.001,7119,,,,,,,,,,,
,7119,1.2014527320861816,59,,,,,,,,,
0.001,7129,,,,,,,,,,,
,7129,1.1391830444335938,59,,,,,,,,,
0.001,7139,,,,,,,,,,,
,7139,1.1413532495498657,59,,,,,,,,,
,7139,,59,0.8824958801269531,26.98272132873535,7.089056491851807,2.5476295948028564,17.34603500366211,,,,
0.001,7149,,,,,,,,,,,
,7149,1.1120264530181885,59,,,,,,,,,
0.001,7159,,,,,,,,,,,
,7159,1.0811833143234253,59,,,,,,,,,
0.001,7169,,,,,,,,,,,
,7169,0.9891104102134705,59,,,,,,,,,
0.001,7179,,,,,,,,,,,
,7179,1.1870851516723633,59,,,,,,,,,
0.001,7189,,,,,,,,,,,
,7189,1.0376032590866089,59,,,,,,,,,
0.001,7199,,,,,,,,,,,
,7199,1.0327470302581787,59,,,,,,,,,
,7199,,59,0.9084818363189697,27.82454490661621,7.155516147613525,2.702702760696411,17.966327667236328,,,,
,7199,,59,,,,,,34.02040481567383,10.335033416748047,3.7170825004577637,19.96828842163086
0.001,7209,,,,,,,,,,,
,7209,1.1176667213439941,60,,,,,,,,,
0.001,7219,,,,,,,,,,,
,7219,1.128223180770874,60,,,,,,,,,
0.001,7229,,,,,,,,,,,
,7229,1.0265980958938599,60,,,,,,,,,
0.001,7239,,,,,,,,,,,
,7239,1.0054664611816406,60,,,,,,,,,
0.001,7249,,,,,,,,,,,
,7249,1.0044567584991455,60,,,,,,,,,
0.001,7259,,,,,,,,,,,
,7259,1.051344394683838,60,,,,,,,,,
,7259,,60,0.8698994517326355,26.25166130065918,7.421355724334717,2.281790018081665,16.54851531982422,,,,
0.001,7269,,,,,,,,,,,
,7269,1.1724026203155518,60,,,,,,,,,
0.001,7279,,,,,,,,,,,
,7279,1.2334964275360107,60,,,,,,,,,
0.001,7289,,,,,,,,,,,
,7289,1.2175512313842773,60,,,,,,,,,
0.001,7299,,,,,,,,,,,
,7299,1.0178234577178955,60,,,,,,,,,
0.001,7309,,,,,,,,,,,
,7309,1.0375863313674927,60,,,,,,,,,
0.001,7319,,,,,,,,,,,
,7319,1.1397194862365723,60,,,,,,,,,
,7319,,60,0.8596112728118896,26.8719539642334,8.21887493133545,1.9051839113235474,16.747896194458008,,,,
,7319,,60,,,,,,32.823631286621094,9.822700500488281,3.524060010910034,19.476871490478516
0.0001,7329,,,,,,,,,,,
,7329,0.9368605613708496,61,,,,,,,,,
0.0001,7339,,,,,,,,,,,
,7339,0.8879238963127136,61,,,,,,,,,
0.0001,7349,,,,,,,,,,,
,7349,0.7705931663513184,61,,,,,,,,,
0.0001,7359,,,,,,,,,,,
,7359,0.9866962432861328,61,,,,,,,,,
0.0001,7369,,,,,,,,,,,
,7369,0.9197884798049927,61,,,,,,,,,
0.0001,7379,,,,,,,,,,,
,7379,0.795164942741394,61,,,,,,,,,
,7379,,61,0.7528758645057678,23.19450569152832,6.2250776290893555,2.237483501434326,14.731945037841797,,,,
0.0001,7389,,,,,,,,,,,
,7389,0.8926843404769897,61,,,,,,,,,
0.0001,7399,,,,,,,,,,,
,7399,0.8934743404388428,61,,,,,,,,,
0.0001,7409,,,,,,,,,,,
,7409,0.9053783416748047,61,,,,,,,,,
0.0001,7419,,,,,,,,,,,
,7419,0.7982589602470398,61,,,,,,,,,
0.0001,7429,,,,,,,,,,,
,7429,0.8145874738693237,61,,,,,,,,,
0.0001,7439,,,,,,,,,,,
,7439,0.9244921803474426,61,,,,,,,,,
,7439,,61,0.7377340793609619,22.995126724243164,6.025697708129883,2.237483501434326,14.731945037841797,,,,
,7439,,61,,,,,,28.595436096191406,8.42711353302002,3.21767520904541,16.950647354125977
0.0001,7449,,,,,,,,,,,
,7449,0.8969427943229675,62,,,,,,,,,
0.0001,7459,,,,,,,,,,,
,7459,0.8023182153701782,62,,,,,,,,,
0.0001,7469,,,,,,,,,,,
,7469,0.7489968538284302,62,,,,,,,,,
0.0001,7479,,,,,,,,,,,
,7479,0.7397706508636475,62,,,,,,,,,
0.0001,7489,,,,,,,,,,,
,7489,0.854173481464386,62,,,,,,,,,
0.0001,7499,,,,,,,,,,,
,7499,0.9086576700210571,62,,,,,,,,,
,7499,,62,0.7239896059036255,23.172351837158203,6.335844039916992,2.237483501434326,14.59902572631836,,,,
0.0001,7509,,,,,,,,,,,
,7509,0.7352344989776611,62,,,,,,,,,
0.0001,7519,,,,,,,,,,,
,7519,0.7933590412139893,62,,,,,,,,,
0.0001,7529,,,,,,,,,,,
,7529,0.8553054332733154,62,,,,,,,,,
0.0001,7539,,,,,,,,,,,
,7539,0.8510782718658447,62,,,,,,,,,
0.0001,7549,,,,,,,,,,,
,7549,0.9113104939460754,62,,,,,,,,,
0.0001,7559,,,,,,,,,,,
,7559,0.8868868947029114,62,,,,,,,,,
,7559,,62,0.7209953665733337,22.662826538085938,6.2472310066223145,2.1267168521881104,14.28887939453125,,,,
,7559,,62,,,,,,26.483070373535156,7.487123012542725,3.0423734188079834,15.953574180603027
0.0001,7569,,,,,,,,,,,
,7569,0.8980291485786438,63,,,,,,,,,
0.0001,7579,,,,,,,,,,,
,7579,0.8350384831428528,63,,,,,,,,,
0.0001,7589,,,,,,,,,,,
,7589,0.7763038277626038,63,,,,,,,,,
0.0001,7599,,,,,,,,,,,
,7599,0.8284236788749695,63,,,,,,,,,
0.0001,7609,,,,,,,,,,,
,7609,0.8176050782203674,63,,,,,,,,,
0.0001,7619,,,,,,,,,,,
,7619,0.8465477228164673,63,,,,,,,,,
,7619,,63,0.7054263949394226,21.821001052856445,5.516171932220459,2.171023368835449,14.133806228637695,,,,
0.0001,7629,,,,,,,,,,,
,7629,0.7893073558807373,63,,,,,,,,,
0.0001,7639,,,,,,,,,,,
,7639,0.701038122177124,63,,,,,,,,,
0.0001,7649,,,,,,,,,,,
,7649,0.738471508026123,63,,,,,,,,,
0.0001,7659,,,,,,,,,,,
,7659,0.7078330516815186,63,,,,,,,,,
0.0001,7669,,,,,,,,,,,
,7669,0.8224701285362244,63,,,,,,,,,
0.0001,7679,,,,,,,,,,,
,7679,0.6719372868537903,63,,,,,,,,,
,7679,,63,0.7001657485961914,21.73238754272461,6.025697708129883,1.860877275466919,13.845812797546387,,,,
,7679,,63,,,,,,25.42963409423828,7.138529300689697,2.9578628540039062,15.33324146270752
0.0001,7689,,,,,,,,,,,
,7689,0.670329749584198,64,,,,,,,,,
0.0001,7699,,,,,,,,,,,
,7699,0.7612961530685425,64,,,,,,,,,
0.0001,7709,,,,,,,,,,,
,7709,0.7522173523902893,64,,,,,,,,,
0.0001,7719,,,,,,,,,,,
,7719,0.7772215008735657,64,,,,,,,,,
0.0001,7729,,,,,,,,,,,
,7729,0.7502291202545166,64,,,,,,,,,
0.0001,7739,,,,,,,,,,,
,7739,0.8588859438896179,64,,,,,,,,,
,7739,,64,0.6936382055282593,21.599468231201172,5.516171932220459,2.171023368835449,13.912272453308105,,,,
