lr-AdamW,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
,5039,,41,0.7855676412582397,13.867966651916504,3.322995185852051,1.4178112745285034,9.12716007232666,,,,
,5039,,41,,,,,,3.0038373470306396,1.4111433029174805,1.0356637239456177,0.5570302605628967
1e-05,5049,,,,,,,,,,,
,5049,0.0732417106628418,42,,,,,,,,,
1e-05,5059,,,,,,,,,,,
,5059,0.06637105345726013,42,,,,,,,,,
1e-05,5069,,,,,,,,,,,
,5069,0.07547185570001602,42,,,,,,,,,
1e-05,5079,,,,,,,,,,,
,5079,0.07306113839149475,42,,,,,,,,,
1e-05,5089,,,,,,,,,,,
,5089,0.07423625886440277,42,,,,,,,,,
1e-05,5099,,,,,,,,,,,
,5099,0.10317476093769073,42,,,,,,,,,
,5099,,42,0.7840436697006226,14.04519271850586,3.3673017024993896,1.4178112745285034,9.260079383850098,,,,
1e-05,5109,,,,,,,,,,,
,5109,0.0953838974237442,42,,,,,,,,,
1e-05,5119,,,,,,,,,,,
,5119,0.0499894917011261,42,,,,,,,,,
1e-05,5129,,,,,,,,,,,
,5129,0.04785281419754028,42,,,,,,,,,
1e-05,5139,,,,,,,,,,,
,5139,0.09369813650846481,42,,,,,,,,,
1e-05,5149,,,,,,,,,,,
,5149,0.06617557257413864,42,,,,,,,,,
1e-05,5159,,,,,,,,,,,
,5159,0.14513474702835083,42,,,,,,,,,
,5159,,42,0.7805875539779663,13.890119552612305,3.190075397491455,1.3291980028152466,9.370845794677734,,,,
,5159,,42,,,,,,2.9265811443328857,1.3993704319000244,0.9787344932556152,0.5484762191772461
1e-05,5169,,,,,,,,,,,
,5169,0.08518437296152115,43,,,,,,,,,
1e-05,5179,,,,,,,,,,,
,5179,0.07969491928815842,43,,,,,,,,,
1e-05,5189,,,,,,,,,,,
,5189,0.10238245129585266,43,,,,,,,,,
1e-05,5199,,,,,,,,,,,
,5199,0.07645408809185028,43,,,,,,,,,
1e-05,5209,,,,,,,,,,,
,5209,0.10310101509094238,43,,,,,,,,,
1e-05,5219,,,,,,,,,,,
,5219,0.05374700203537941,43,,,,,,,,,
,5219,,43,0.7810931205749512,13.912272453308105,3.145768642425537,1.3513513803482056,9.415152549743652,,,,
1e-05,5229,,,,,,,,,,,
,5229,0.05755942314863205,43,,,,,,,,,
1e-05,5239,,,,,,,,,,,
,5239,0.13169021904468536,43,,,,,,,,,
1e-05,5249,,,,,,,,,,,
,5249,0.055781323462724686,43,,,,,,,,,
1e-05,5259,,,,,,,,,,,
,5259,0.11090520024299622,43,,,,,,,,,
1e-05,5269,,,,,,,,,,,
,5269,0.09665963798761368,43,,,,,,,,,
1e-05,5279,,,,,,,,,,,
,5279,0.0718035027384758,43,,,,,,,,,
,5279,,43,0.7834317088127136,13.890119552612305,3.212228536605835,1.3956578969955444,9.282233238220215,,,,
,5279,,43,,,,,,3.017538070678711,1.3986399173736572,1.028330683708191,0.5905674695968628
1.0000000000000002e-06,5289,,,,,,,,,,,
,5289,0.0547558069229126,44,,,,,,,,,
1.0000000000000002e-06,5299,,,,,,,,,,,
,5299,0.07806052267551422,44,,,,,,,,,
1.0000000000000002e-06,5309,,,,,,,,,,,
,5309,0.07265911251306534,44,,,,,,,,,
1.0000000000000002e-06,5319,,,,,,,,,,,
,5319,0.07216612249612808,44,,,,,,,,,
1.0000000000000002e-06,5329,,,,,,,,,,,
,5329,0.11244895309209824,44,,,,,,,,,
1.0000000000000002e-06,5339,,,,,,,,,,,
,5339,0.03548556566238403,44,,,,,,,,,
,5339,,44,0.7828614711761475,13.845812797546387,3.190075397491455,1.3513513803482056,9.304386138916016,,,,
1.0000000000000002e-06,5349,,,,,,,,,,,
,5349,0.07544010877609253,44,,,,,,,,,
1.0000000000000002e-06,5359,,,,,,,,,,,
,5359,0.0607033409178257,44,,,,,,,,,
1.0000000000000002e-06,5369,,,,,,,,,,,
,5369,0.08761394768953323,44,,,,,,,,,
1.0000000000000002e-06,5379,,,,,,,,,,,
,5379,0.09061815589666367,44,,,,,,,,,
1.0000000000000002e-06,5389,,,,,,,,,,,
,5389,0.08522006869316101,44,,,,,,,,,
1.0000000000000002e-06,5399,,,,,,,,,,,
,5399,0.03907777741551399,44,,,,,,,,,
,5399,,44,0.7839072346687317,13.890119552612305,3.212228536605835,1.3291980028152466,9.348692893981934,,,,
,5399,,44,,,,,,3.061561346054077,1.4042471647262573,1.0810364484786987,0.5762777328491211
1.0000000000000002e-06,5409,,,,,,,,,,,
,5409,0.0734233409166336,45,,,,,,,,,
1.0000000000000002e-06,5419,,,,,,,,,,,
,5419,0.0645553320646286,45,,,,,,,,,
1.0000000000000002e-06,5429,,,,,,,,,,,
,5429,0.09310106933116913,45,,,,,,,,,
1.0000000000000002e-06,5439,,,,,,,,,,,
,5439,0.09486176818609238,45,,,,,,,,,
1.0000000000000002e-06,5449,,,,,,,,,,,
,5449,0.05185195431113243,45,,,,,,,,,
1.0000000000000002e-06,5459,,,,,,,,,,,
,5459,0.06399447470903397,45,,,,,,,,,
,5459,,45,0.7829016447067261,13.867966651916504,3.256535291671753,1.3513513803482056,9.260079383850098,,,,
1.0000000000000002e-06,5469,,,,,,,,,,,
,5469,0.10695801675319672,45,,,,,,,,,
1.0000000000000002e-06,5479,,,,,,,,,,,
,5479,0.12555564939975739,45,,,,,,,,,
1.0000000000000002e-06,5489,,,,,,,,,,,
,5489,0.05866772681474686,45,,,,,,,,,
1.0000000000000002e-06,5499,,,,,,,,,,,
,5499,0.05390719696879387,45,,,,,,,,,
1.0000000000000002e-06,5509,,,,,,,,,,,
,5509,0.10059050470590591,45,,,,,,,,,
1.0000000000000002e-06,5519,,,,,,,,,,,
,5519,0.0569649264216423,45,,,,,,,,,
,5519,,45,0.7819578647613525,13.890119552612305,3.1014621257781982,1.373504638671875,9.415152549743652,,,,
,5519,,45,,,,,,2.932647943496704,1.3838690519332886,1.0045762062072754,0.5442027449607849
1.0000000000000002e-06,5529,,,,,,,,,,,
,5529,0.07900895178318024,46,,,,,,,,,
1.0000000000000002e-06,5539,,,,,,,,,,,
,5539,0.09011340886354446,46,,,,,,,,,
1.0000000000000002e-06,5549,,,,,,,,,,,
,5549,0.10237517207860947,46,,,,,,,,,
1.0000000000000002e-06,5559,,,,,,,,,,,
,5559,0.06813060492277145,46,,,,,,,,,
1.0000000000000002e-06,5569,,,,,,,,,,,
,5569,0.09251808375120163,46,,,,,,,,,
1.0000000000000002e-06,5579,,,,,,,,,,,
,5579,0.07264699041843414,46,,,,,,,,,
,5579,,46,0.7823964953422546,13.823659896850586,3.1236155033111572,1.3513513803482056,9.348692893981934,,,,
1.0000000000000002e-06,5589,,,,,,,,,,,
,5589,0.08639705926179886,46,,,,,,,,,
1.0000000000000002e-06,5599,,,,,,,,,,,
,5599,0.08717995882034302,46,,,,,,,,,
1.0000000000000002e-06,5609,,,,,,,,,,,
,5609,0.26813867688179016,46,,,,,,,,,
1.0000000000000002e-06,5619,,,,,,,,,,,
,5619,0.14473466575145721,46,,,,,,,,,
1.0000000000000002e-06,5629,,,,,,,,,,,
,5629,0.08425180613994598,46,,,,,,,,,
1.0000000000000002e-06,5639,,,,,,,,,,,
,5639,0.0791131779551506,46,,,,,,,,,
,5639,,46,0.7826944589614868,13.890119552612305,3.212228536605835,1.3291980028152466,9.348692893981934,,,,
,5639,,46,,,,,,2.9600462913513184,1.3726353645324707,1.0614863634109497,0.5259245038032532
1.0000000000000002e-06,5649,,,,,,,,,,,
,5649,0.10553154349327087,47,,,,,,,,,
1.0000000000000002e-06,5659,,,,,,,,,,,
,5659,0.09915520995855331,47,,,,,,,,,
1.0000000000000002e-06,5669,,,,,,,,,,,
,5669,0.09028182178735733,47,,,,,,,,,
1.0000000000000002e-06,5679,,,,,,,,,,,
,5679,0.07206573337316513,47,,,,,,,,,
1.0000000000000002e-06,5689,,,,,,,,,,,
,5689,0.06450583040714264,47,,,,,,,,,
1.0000000000000002e-06,5699,,,,,,,,,,,
,5699,0.0665932223200798,47,,,,,,,,,
,5699,,47,0.7836073637008667,13.801506042480469,3.145768642425537,1.3513513803482056,9.304386138916016,,,,
1.0000000000000002e-06,5709,,,,,,,,,,,
,5709,0.06444291025400162,47,,,,,,,,,
1.0000000000000002e-06,5719,,,,,,,,,,,
,5719,0.09708919376134872,47,,,,,,,,,
1.0000000000000002e-06,5729,,,,,,,,,,,
,5729,0.07984063029289246,47,,,,,,,,,
1.0000000000000002e-06,5739,,,,,,,,,,,
,5739,0.07220074534416199,47,,,,,,,,,
1.0000000000000002e-06,5749,,,,,,,,,,,
,5749,0.1073925569653511,47,,,,,,,,,
1.0000000000000002e-06,5759,,,,,,,,,,,
,5759,0.09241857379674911,47,,,,,,,,,
,5759,,47,0.7837936878204346,13.801506042480469,3.190075397491455,1.2848914861679077,9.326539993286133,,,,
,5759,,47,,,,,,3.0389742851257324,1.473400354385376,1.0469259023666382,0.5186479091644287
1.0000000000000002e-06,5769,,,,,,,,,,,
,5769,0.05844401568174362,48,,,,,,,,,
1.0000000000000002e-06,5779,,,,,,,,,,,
,5779,0.0892421156167984,48,,,,,,,,,
1.0000000000000002e-06,5789,,,,,,,,,,,
,5789,0.0668901801109314,48,,,,,,,,,
1.0000000000000002e-06,5799,,,,,,,,,,,
,5799,0.08046792447566986,48,,,,,,,,,
1.0000000000000002e-06,5809,,,,,,,,,,,
,5809,0.07709895074367523,48,,,,,,,,,
1.0000000000000002e-06,5819,,,,,,,,,,,
,5819,0.054102085530757904,48,,,,,,,,,
,5819,,48,0.7831516861915588,13.845812797546387,3.212228536605835,1.3956578969955444,9.237926483154297,,,,
1.0000000000000002e-06,5829,,,,,,,,,,,
,5829,0.10119219124317169,48,,,,,,,,,
1.0000000000000002e-06,5839,,,,,,,,,,,
,5839,0.11770598590373993,48,,,,,,,,,
1.0000000000000002e-06,5849,,,,,,,,,,,
,5849,0.11808034777641296,48,,,,,,,,,
1.0000000000000002e-06,5859,,,,,,,,,,,
,5859,0.0905865728855133,48,,,,,,,,,
1.0000000000000002e-06,5869,,,,,,,,,,,
,5869,0.07151246070861816,48,,,,,,,,,
1.0000000000000002e-06,5879,,,,,,,,,,,
,5879,0.05958275496959686,48,,,,,,,,,
,5879,,48,0.78248530626297,13.890119552612305,3.190075397491455,1.373504638671875,9.326539993286133,,,,
,5879,,48,,,,,,2.989863872528076,1.309700846672058,1.1141408681869507,0.5660221576690674
1.0000000000000002e-06,5889,,,,,,,,,,,
,5889,0.07069382816553116,49,,,,,,,,,
1.0000000000000002e-06,5899,,,,,,,,,,,
,5899,0.06089470535516739,49,,,,,,,,,
1.0000000000000002e-06,5909,,,,,,,,,,,
,5909,0.06378965079784393,49,,,,,,,,,
1.0000000000000002e-06,5919,,,,,,,,,,,
,5919,0.05954568460583687,49,,,,,,,,,
1.0000000000000002e-06,5929,,,,,,,,,,,
,5929,0.12062931060791016,49,,,,,,,,,
1.0000000000000002e-06,5939,,,,,,,,,,,
,5939,0.09685623645782471,49,,,,,,,,,
,5939,,49,0.782569944858551,13.867966651916504,3.256535291671753,1.373504638671875,9.237926483154297,,,,
1.0000000000000002e-06,5949,,,,,,,,,,,
,5949,0.09383216500282288,49,,,,,,,,,
1.0000000000000002e-06,5959,,,,,,,,,,,
,5959,0.1176290437579155,49,,,,,,,,,
1.0000000000000002e-06,5969,,,,,,,,,,,
,5969,0.10266434401273727,49,,,,,,,,,
1.0000000000000002e-06,5979,,,,,,,,,,,
,5979,0.07587234675884247,49,,,,,,,,,
1.0000000000000002e-06,5989,,,,,,,,,,,
,5989,0.05617275461554527,49,,,,,,,,,
1.0000000000000002e-06,5999,,,,,,,,,,,
,5999,0.08010965585708618,49,,,,,,,,,
,5999,,49,0.7827332019805908,14.000885963439941,3.256535291671753,1.3956578969955444,9.348692893981934,,,,
,5999,,49,,,,,,2.9769163131713867,1.4151654243469238,1.0110281705856323,0.5507226586341858
1.0000000000000002e-06,6009,,,,,,,,,,,
,6009,0.1597834974527359,50,,,,,,,,,
1.0000000000000002e-06,6019,,,,,,,,,,,
,6019,0.07061693072319031,50,,,,,,,,,
1.0000000000000002e-06,6029,,,,,,,,,,,
,6029,0.11257337778806686,50,,,,,,,,,
1.0000000000000002e-06,6039,,,,,,,,,,,
,6039,0.060718778520822525,50,,,,,,,,,
1.0000000000000002e-06,6049,,,,,,,,,,,
,6049,0.06539938598871231,50,,,,,,,,,
1.0000000000000002e-06,6059,,,,,,,,,,,
,6059,0.08646582067012787,50,,,,,,,,,
,6059,,50,0.7830827832221985,13.867966651916504,3.212228536605835,1.3291980028152466,9.326539993286133,,,,
1.0000000000000002e-06,6069,,,,,,,,,,,
,6069,0.10501597076654434,50,,,,,,,,,
1.0000000000000002e-06,6079,,,,,,,,,,,
,6079,0.06441937386989594,50,,,,,,,,,
1.0000000000000002e-06,6089,,,,,,,,,,,
,6089,0.07421017438173294,50,,,,,,,,,
1.0000000000000002e-06,6099,,,,,,,,,,,
,6099,0.05798044428229332,50,,,,,,,,,
1.0000000000000002e-06,6109,,,,,,,,,,,
,6109,0.08408991992473602,50,,,,,,,,,
1.0000000000000002e-06,6119,,,,,,,,,,,
,6119,0.07284436374902725,50,,,,,,,,,
,6119,,50,0.7821713089942932,13.779353141784668,3.145768642425537,1.3513513803482056,9.282233238220215,,,,
,6119,,50,,,,,,2.8927831649780273,1.376404881477356,1.0113762617111206,0.505001962184906
1.0000000000000002e-06,6129,,,,,,,,,,,
,6129,0.08077946305274963,51,,,,,,,,,
1.0000000000000002e-06,6139,,,,,,,,,,,
,6139,0.08806131780147552,51,,,,,,,,,
1.0000000000000002e-06,6149,,,,,,,,,,,
,6149,0.06354890763759613,51,,,,,,,,,
1.0000000000000002e-06,6159,,,,,,,,,,,
,6159,0.06253188848495483,51,,,,,,,,,
1.0000000000000002e-06,6169,,,,,,,,,,,
,6169,0.08328786492347717,51,,,,,,,,,
1.0000000000000002e-06,6179,,,,,,,,,,,
,6179,0.07893713563680649,51,,,,,,,,,
,6179,,51,0.7816863656044006,13.912272453308105,3.234381914138794,1.373504638671875,9.304386138916016,,,,
1.0000000000000002e-06,6189,,,,,,,,,,,
,6189,0.04638618975877762,51,,,,,,,,,
1.0000000000000002e-06,6199,,,,,,,,,,,
,6199,0.10789895057678223,51,,,,,,,,,
1.0000000000000002e-06,6209,,,,,,,,,,,
,6209,0.08823484927415848,51,,,,,,,,,
1.0000000000000002e-06,6219,,,,,,,,,,,
,6219,0.08090522140264511,51,,,,,,,,,
1.0000000000000002e-06,6229,,,,,,,,,,,
,6229,0.08696959167718887,51,,,,,,,,,
1.0000000000000002e-06,6239,,,,,,,,,,,
,6239,0.10742383450269699,51,,,,,,,,,
,6239,,51,0.7815142273902893,13.912272453308105,3.1014621257781982,1.3291980028152466,9.481613159179688,,,,
,6239,,51,,,,,,3.0377373695373535,1.4320368766784668,1.1053836345672607,0.5003169775009155
1.0000000000000002e-06,6249,,,,,,,,,,,
,6249,0.10286778956651688,52,,,,,,,,,
1.0000000000000002e-06,6259,,,,,,,,,,,
,6259,0.07081319391727448,52,,,,,,,,,
1.0000000000000002e-06,6269,,,,,,,,,,,
,6269,0.0756983831524849,52,,,,,,,,,
1.0000000000000002e-06,6279,,,,,,,,,,,
,6279,0.1375972181558609,52,,,,,,,,,
1.0000000000000002e-06,6289,,,,,,,,,,,
,6289,0.08334312587976456,52,,,,,,,,,
1.0000000000000002e-06,6299,,,,,,,,,,,
,6299,0.07852144539356232,52,,,,,,,,,
,6299,,52,0.7818031907081604,13.779353141784668,3.190075397491455,1.4178112745285034,9.171466827392578,,,,
1.0000000000000002e-06,6309,,,,,,,,,,,
,6309,0.08568566292524338,52,,,,,,,,,
1.0000000000000002e-06,6319,,,,,,,,,,,
,6319,0.081410713493824,52,,,,,,,,,
1.0000000000000002e-06,6329,,,,,,,,,,,
,6329,0.09051800519227982,52,,,,,,,,,
1.0000000000000002e-06,6339,,,,,,,,,,,
,6339,0.07958199828863144,52,,,,,,,,,
1.0000000000000002e-06,6349,,,,,,,,,,,
,6349,0.11330830305814743,52,,,,,,,,,
1.0000000000000002e-06,6359,,,,,,,,,,,
,6359,0.07823585718870163,52,,,,,,,,,
,6359,,52,0.7826554179191589,14.000885963439941,3.256535291671753,1.3956578969955444,9.348692893981934,,,,
,6359,,52,,,,,,2.936760425567627,1.3568053245544434,1.013815999031067,0.5661391019821167
1.0000000000000002e-06,6369,,,,,,,,,,,
,6369,0.0592612661421299,53,,,,,,,,,
1.0000000000000002e-06,6379,,,,,,,,,,,
,6379,0.07740935683250427,53,,,,,,,,,
1.0000000000000002e-06,6389,,,,,,,,,,,
,6389,0.08613782376050949,53,,,,,,,,,
1.0000000000000002e-06,6399,,,,,,,,,,,
,6399,0.05954492837190628,53,,,,,,,,,
1.0000000000000002e-06,6409,,,,,,,,,,,
,6409,0.0822351798415184,53,,,,,,,,,
1.0000000000000002e-06,6419,,,,,,,,,,,
,6419,0.08138007670640945,53,,,,,,,,,
,6419,,53,0.7806230187416077,13.73504638671875,3.167922019958496,1.3513513803482056,9.215773582458496,,,,
1.0000000000000002e-06,6429,,,,,,,,,,,
,6429,0.08158330619335175,53,,,,,,,,,
1.0000000000000002e-06,6439,,,,,,,,,,,
,6439,0.08540387451648712,53,,,,,,,,,
1.0000000000000002e-06,6449,,,,,,,,,,,
,6449,0.06221242994070053,53,,,,,,,,,
1.0000000000000002e-06,6459,,,,,,,,,,,
,6459,0.045433592051267624,53,,,,,,,,,
1.0000000000000002e-06,6469,,,,,,,,,,,
,6469,0.05869867652654648,53,,,,,,,,,
1.0000000000000002e-06,6479,,,,,,,,,,,
,6479,0.07394098490476608,53,,,,,,,,,
,6479,,53,0.7828244566917419,13.97873306274414,3.190075397491455,1.3070447444915771,9.481613159179688,,,,
,6479,,53,,,,,,3.0322678089141846,1.4416377544403076,1.0581207275390625,0.5325092673301697
1.0000000000000002e-06,6489,,,,,,,,,,,
,6489,0.081319160759449,54,,,,,,,,,
1.0000000000000002e-06,6499,,,,,,,,,,,
,6499,0.12300761044025421,54,,,,,,,,,
1.0000000000000002e-06,6509,,,,,,,,,,,
,6509,0.09238644689321518,54,,,,,,,,,
1.0000000000000002e-06,6519,,,,,,,,,,,
,6519,0.1347319632768631,54,,,,,,,,,
1.0000000000000002e-06,6529,,,,,,,,,,,
,6529,0.06474276632070541,54,,,,,,,,,
1.0000000000000002e-06,6539,,,,,,,,,,,
,6539,0.09678187966346741,54,,,,,,,,,
,6539,,54,0.7814435362815857,13.890119552612305,3.1236155033111572,1.3291980028152466,9.43730640411377,,,,
1.0000000000000002e-06,6549,,,,,,,,,,,
,6549,0.08207742869853973,54,,,,,,,,,
1.0000000000000002e-06,6559,,,,,,,,,,,
,6559,0.07203635573387146,54,,,,,,,,,
1.0000000000000002e-06,6569,,,,,,,,,,,
,6569,0.06414974480867386,54,,,,,,,,,
1.0000000000000002e-06,6579,,,,,,,,,,,
,6579,0.08062417805194855,54,,,,,,,,,
1.0000000000000002e-06,6589,,,,,,,,,,,
,6589,0.0669497475028038,54,,,,,,,,,
1.0000000000000002e-06,6599,,,,,,,,,,,
,6599,0.07574594020843506,54,,,,,,,,,
,6599,,54,0.7815102338790894,13.867966651916504,3.167922019958496,1.3956578969955444,9.304386138916016,,,,
,6599,,54,,,,,,2.907289505004883,1.3177320957183838,1.0155506134033203,0.5740068554878235
1.0000000000000002e-06,6609,,,,,,,,,,,
,6609,0.07247278839349747,55,,,,,,,,,
1.0000000000000002e-06,6619,,,,,,,,,,,
,6619,0.08953951299190521,55,,,,,,,,,
1.0000000000000002e-06,6629,,,,,,,,,,,
,6629,0.09031375497579575,55,,,,,,,,,
1.0000000000000002e-06,6639,,,,,,,,,,,
,6639,0.07002632319927216,55,,,,,,,,,
1.0000000000000002e-06,6649,,,,,,,,,,,
,6649,0.07834865152835846,55,,,,,,,,,
1.0000000000000002e-06,6659,,,,,,,,,,,
,6659,0.07134443521499634,55,,,,,,,,,
,6659,,55,0.7800366282463074,13.845812797546387,3.256535291671753,1.4178112745285034,9.171466827392578,,,,
1.0000000000000002e-06,6669,,,,,,,,,,,
,6669,0.09567184746265411,55,,,,,,,,,
1.0000000000000002e-06,6679,,,,,,,,,,,
,6679,0.08704856038093567,55,,,,,,,,,
1.0000000000000002e-06,6689,,,,,,,,,,,
,6689,0.05027041211724281,55,,,,,,,,,
1.0000000000000002e-06,6699,,,,,,,,,,,
,6699,0.1584552824497223,55,,,,,,,,,
1.0000000000000002e-06,6709,,,,,,,,,,,
,6709,0.0949220210313797,55,,,,,,,,,
1.0000000000000002e-06,6719,,,,,,,,,,,
,6719,0.08894138783216476,55,,,,,,,,,
,6719,,55,0.7807358503341675,13.956579208374023,3.278688430786133,1.373504638671875,9.304386138916016,,,,
,6719,,55,,,,,,3.0285935401916504,1.443432331085205,1.0086138248443604,0.5765473246574402
1.0000000000000002e-06,6729,,,,,,,,,,,
,6729,0.07780228555202484,56,,,,,,,,,
1.0000000000000002e-06,6739,,,,,,,,,,,
,6739,0.0737345740199089,56,,,,,,,,,
1.0000000000000002e-06,6749,,,,,,,,,,,
,6749,0.07230573147535324,56,,,,,,,,,
1.0000000000000002e-06,6759,,,,,,,,,,,
,6759,0.2680029273033142,56,,,,,,,,,
1.0000000000000002e-06,6769,,,,,,,,,,,
,6769,0.0921638160943985,56,,,,,,,,,
1.0000000000000002e-06,6779,,,,,,,,,,,
,6779,0.08179781585931778,56,,,,,,,,,
,6779,,56,0.7797686457633972,13.890119552612305,3.145768642425537,1.3513513803482056,9.392999649047852,,,,
1.0000000000000002e-06,6789,,,,,,,,,,,
,6789,0.04721865803003311,56,,,,,,,,,
1.0000000000000002e-06,6799,,,,,,,,,,,
,6799,0.05955418199300766,56,,,,,,,,,
1.0000000000000002e-06,6809,,,,,,,,,,,
,6809,0.06364505738019943,56,,,,,,,,,
1.0000000000000002e-06,6819,,,,,,,,,,,
,6819,0.06467659026384354,56,,,,,,,,,
1.0000000000000002e-06,6829,,,,,,,,,,,
,6829,0.07713665068149567,56,,,,,,,,,
1.0000000000000002e-06,6839,,,,,,,,,,,
,6839,0.08204752951860428,56,,,,,,,,,
,6839,,56,0.7810198068618774,13.97873306274414,3.234381914138794,1.3956578969955444,9.348692893981934,,,,
,6839,,56,,,,,,2.9561264514923096,1.385770320892334,0.9973138570785522,0.5730422139167786
1.0000000000000002e-06,6849,,,,,,,,,,,
,6849,0.07323385775089264,57,,,,,,,,,
1.0000000000000002e-06,6859,,,,,,,,,,,
,6859,0.09822185337543488,57,,,,,,,,,
1.0000000000000002e-06,6869,,,,,,,,,,,
,6869,0.07588005065917969,57,,,,,,,,,
1.0000000000000002e-06,6879,,,,,,,,,,,
,6879,0.05439954623579979,57,,,,,,,,,
1.0000000000000002e-06,6889,,,,,,,,,,,
,6889,0.0679156482219696,57,,,,,,,,,
1.0000000000000002e-06,6899,,,,,,,,,,,
,6899,0.05707845464348793,57,,,,,,,,,
,6899,,57,0.7819653749465942,13.890119552612305,3.212228536605835,1.373504638671875,9.304386138916016,,,,
1.0000000000000002e-06,6909,,,,,,,,,,,
,6909,0.07079799473285675,57,,,,,,,,,
1.0000000000000002e-06,6919,,,,,,,,,,,
,6919,0.12259607762098312,57,,,,,,,,,
1.0000000000000002e-06,6929,,,,,,,,,,,
,6929,0.04953954368829727,57,,,,,,,,,
1.0000000000000002e-06,6939,,,,,,,,,,,
,6939,0.06864950805902481,57,,,,,,,,,
1.0000000000000002e-06,6949,,,,,,,,,,,
,6949,0.16190196573734283,57,,,,,,,,,
1.0000000000000002e-06,6959,,,,,,,,,,,
,6959,0.06655821204185486,57,,,,,,,,,
,6959,,57,0.7806960344314575,13.867966651916504,3.167922019958496,1.3291980028152466,9.370845794677734,,,,
,6959,,57,,,,,,2.880528211593628,1.2861957550048828,1.044088363647461,0.550244152545929
1.0000000000000002e-06,6969,,,,,,,,,,,
,6969,0.11846783012151718,58,,,,,,,,,
1.0000000000000002e-06,6979,,,,,,,,,,,
,6979,0.06834813952445984,58,,,,,,,,,
1.0000000000000002e-06,6989,,,,,,,,,,,
,6989,0.09540719538927078,58,,,,,,,,,
1.0000000000000002e-06,6999,,,,,,,,,,,
,6999,0.07545047253370285,58,,,,,,,,,
1.0000000000000002e-06,7009,,,,,,,,,,,
,7009,0.08013296127319336,58,,,,,,,,,
1.0000000000000002e-06,7019,,,,,,,,,,,
,7019,0.08699765801429749,58,,,,,,,,,
,7019,,58,0.7811182737350464,13.779353141784668,3.167922019958496,1.3513513803482056,9.260079383850098,,,,
1.0000000000000002e-06,7029,,,,,,,,,,,
,7029,0.05762399733066559,58,,,,,,,,,
1.0000000000000002e-06,7039,,,,,,,,,,,
,7039,0.07580006867647171,58,,,,,,,,,
1.0000000000000002e-06,7049,,,,,,,,,,,
,7049,0.08595043420791626,58,,,,,,,,,
1.0000000000000002e-06,7059,,,,,,,,,,,
,7059,0.07632340490818024,58,,,,,,,,,
1.0000000000000002e-06,7069,,,,,,,,,,,
,7069,0.08847302943468094,58,,,,,,,,,
1.0000000000000002e-06,7079,,,,,,,,,,,
,7079,0.07564929872751236,58,,,,,,,,,
,7079,,58,0.7800992131233215,13.823659896850586,3.190075397491455,1.3291980028152466,9.304386138916016,,,,
,7079,,58,,,,,,2.910614252090454,1.397425651550293,1.032220721244812,0.48096799850463867
1.0000000000000002e-06,7089,,,,,,,,,,,
,7089,0.08022893220186234,59,,,,,,,,,
1.0000000000000002e-06,7099,,,,,,,,,,,
,7099,0.11341293156147003,59,,,,,,,,,
1.0000000000000002e-06,7109,,,,,,,,,,,
,7109,0.10045795887708664,59,,,,,,,,,
1.0000000000000002e-06,7119,,,,,,,,,,,
,7119,0.08443398028612137,59,,,,,,,,,
1.0000000000000002e-06,7129,,,,,,,,,,,
,7129,0.113926962018013,59,,,,,,,,,
1.0000000000000002e-06,7139,,,,,,,,,,,
,7139,0.10096470266580582,59,,,,,,,,,
,7139,,59,0.7808552384376526,13.845812797546387,3.234381914138794,1.3513513803482056,9.260079383850098,,,,
1.0000000000000002e-06,7149,,,,,,,,,,,
,7149,0.08160434663295746,59,,,,,,,,,
1.0000000000000002e-06,7159,,,,,,,,,,,
,7159,0.07531893253326416,59,,,,,,,,,
1.0000000000000002e-06,7169,,,,,,,,,,,
,7169,0.048003051429986954,59,,,,,,,,,
1.0000000000000002e-06,7179,,,,,,,,,,,
,7179,0.09696093201637268,59,,,,,,,,,
1.0000000000000002e-06,7189,,,,,,,,,,,
,7189,0.09388267248868942,59,,,,,,,,,
1.0000000000000002e-06,7199,,,,,,,,,,,
,7199,0.09798440337181091,59,,,,,,,,,
,7199,,59,0.7813408374786377,13.956579208374023,3.190075397491455,1.3513513803482056,9.415152549743652,,,,
,7199,,59,,,,,,2.9663639068603516,1.3814623355865479,1.02544367313385,0.5594578385353088
1.0000000000000002e-06,7209,,,,,,,,,,,
,7209,0.07193164527416229,60,,,,,,,,,
1.0000000000000002e-06,7219,,,,,,,,,,,
,7219,0.09404255449771881,60,,,,,,,,,
1.0000000000000002e-06,7229,,,,,,,,,,,
,7229,0.10855718702077866,60,,,,,,,,,
1.0000000000000002e-06,7239,,,,,,,,,,,
,7239,0.09368277341127396,60,,,,,,,,,
1.0000000000000002e-06,7249,,,,,,,,,,,
,7249,0.06746065616607666,60,,,,,,,,,
1.0000000000000002e-06,7259,,,,,,,,,,,
,7259,0.09772005677223206,60,,,,,,,,,
,7259,,60,0.7811203598976135,13.690739631652832,3.190075397491455,1.3513513803482056,9.149312973022461,,,,
1.0000000000000002e-06,7269,,,,,,,,,,,
,7269,0.03891453891992569,60,,,,,,,,,
1.0000000000000002e-06,7279,,,,,,,,,,,
,7279,0.08293226361274719,60,,,,,,,,,
